Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.781595,5368.3939388571,3911.0303026392003,3247.5151511904,0,2493.333333084,0,4550.3333328783,0,8314.545453714,0,4871.2727267856,0,6670.1818175148,0,2614.9090906476,0,7617.5454537837,0,5734.1515145781,0,2071.9393937322,0,4952.6666661714,4924.3333328409,7591.7878780287,0,7362.0303022941,0,42.0,42.0,?
2018-07-08 16:28:23.860006,3189.3030299841002,3911.0303026392003,5332.8484843152,0,5188.0909085721005,0,2472.72727248,0,7131.7575750444,0,4737.3333328596,0,3656.5454541798,0,4038.787878384,0,5982.4545448563,0,2589.1515148926,0,327.6363636036,0,7897.7878779981,4924.3333328409,6173.0606054433,2160.0303028143,1717.5151513434,0,42.0,42.0,?
