Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:31.960764,2076.060605853,0,4776.4848480072005,0,8181.121211303101,0,5188.0909085721005,0,7445.4848477403,0,8173.9090900917,0,5850.0606054756,0,3981.0909086928,0,7249.2121204872,0,6094.242423633,0,5578.5757570179,0,2126.0303028177,0,5740.3333327593,0,5640.3939388299,0,42.0,42.0,?
2018-07-08 16:26:32.014630,7740.666665892601,0,3192.9090905898,0,5023.7575752552,0,5826.363635781,0,8174.9393931219,0,7051.9090902039,0,1007.1212120205,0,845.8787877942,0,6909.7272720363,0,67.9999999932,3434.5151511717,6855.1212114357,0,4125.3333329208,0,6044.7878781834,0,8128.5757567629,0,42.0,42.0,?
2018-07-08 16:26:32.014630,7740.666665892601,0,3192.9090905898,0,5023.7575752552,0,5826.363635781,0,8174.9393931219,0,7051.9090902039,0,1007.1212120205,0,845.8787877942,0,6909.7272720363,0,67.9999999932,3434.5151511717,6855.1212114357,0,4125.3333329208,0,6044.7878781834,0,8128.5757567629,0,42.0,42.0,?
