Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-07-08 16:16:01.270264,1394.87178883,0,2609.23076576,0,2510.76922709,0,639.99999236,0,5628.58974651,0,4020.51282003,0,4676.79487270,0,2149.74358530,0,5530.12820784,0,3627.69230638,0,4939.48718095,0,8096.92308506,0,4873.71795004,0,1460.38460948,0,0,0,?
2018-07-08 16:16:01.314513,1788.71794351,0,639.99999236,0,1591.79486617,0,6514.74359454,0,5398.84615628,0,3823.58974269,0,6416.28205587,0,3396.79486999,0,7630.38462255,0,5366.92307929,0,2609.35897089,0,6259.23077347,0,6252.30769655,0,1066.53845480,0,0,0,?
2018-07-08 16:16:01.322463,3593.71794733,0,3790.64102467,0,3626.53846022,0,2051.15384150,0,3528.07692155,0,541.53845369,0,4676.79487270,0,410.12819700,0,1460.25640435,0,542.43588959,0,6908.58974922,0,1074.10255737,0,935.25640324,0,1821.41025127,0,0,0,?
2018-07-08 16:16:01.382898,4808.07692426,0,5727.05128518,0,5333.20513050,0,6153.71795275,0,4053.20512779,0,1001.02563415,0,147.56409388,0,3396.66666486,0,3331.02563908,0,6581.53846648,0,1066.66665993,0,3503.33333174,0,574.23076145,0,2280.89743173,0,0,0,?
2018-07-08 16:16:01.428563,5365.89743826,0,2806.02563797,0,114.74358099,0,3134.23076687,0,246.02563255,0,4676.79487270,0,1493.07691724,0,8057.05129012,0,2838.71794573,0,739.23076180,0,4315.76923091,0,2190.51281614,0,2116.66666215,0,968.07691613,0,0,0,?
2018-07-08 16:16:01.445517,8385.51282927,0,3790.76922980,0,3265.64102356,0,5497.43590008,0,7203.97436523,0,1657.43589195,0,6317.82051720,0,6646.02564610,0,1821.66666153,0,3201.15384393,0,5267.69230985,0,2125.64102113,0,5792.69231096,0,1952.69230283,0,0,0,?
2018-07-08 16:16:01.445517,1263.58973727,0,3987.69230714,0,2674.87179154,0,4118.97435870,0,3987.56410201,0,1755.89743062,0,7335.25641679,0,4414.23076958,0,607.30768460,0,4481.15384664,0,2937.56409979,0,6917.56410820,0,2773.33333021,0,1854.23076416,0,0,0,?
2018-07-08 16:16:01.445517,1263.58973727,0,3987.69230714,0,2674.87179154,0,4118.97435870,0,3987.56410201,0,1755.89743062,0,7335.25641679,0,4414.23076958,0,607.30768460,0,4481.15384664,0,2937.56409979,0,6917.56410820,0,2773.33333021,0,1854.23076416,0,0,0,?
2018-07-08 16:16:01.445517,1263.58973727,0,3987.69230714,0,2674.87179154,0,4118.97435870,0,3987.56410201,0,1755.89743062,0,7335.25641679,0,4414.23076958,0,607.30768460,0,4481.15384664,0,2937.56409979,0,6917.56410820,0,2773.33333021,0,1854.23076416,0,0,0,?
2018-07-08 16:16:01.445517,1263.58973727,0,3987.69230714,0,2674.87179154,0,4118.97435870,0,3987.56410201,0,1755.89743062,0,7335.25641679,0,4414.23076958,0,607.30768460,0,4481.15384664,0,2937.56409979,0,6917.56410820,0,2773.33333021,0,1854.23076416,0,0,0,?
2018-07-08 16:16:01.445517,1263.58973727,0,3987.69230714,0,2674.87179154,0,4118.97435870,0,3987.56410201,0,1755.89743062,0,7335.25641679,0,4414.23076958,0,607.30768460,0,4481.15384664,0,2937.56409979,0,6917.56410820,0,2773.33333021,0,1854.23076416,0,0,0,?
2018-07-08 16:16:01.446516,6974.23077500,0,49.23076034,0,6678.84615899,0,7630.64103280,0,4578.33333403,0,1001.02563415,0,7991.66667459,0,3462.43589577,0,3922.17948649,0,4710.76923175,0,6646.15385123,0,7245.76923710,0,4709.61538559,0,968.07691613,0,0,0,?
2018-07-08 16:16:01.446516,6514.74359454,749.5454544705,5464.48718206,0,4775.25641137,0,5562.94872073,0,6219.35897853,0,1493.33332750,0,1755.89743062,0,6613.20513321,0,7926.28205907,0,4907.69230909,0,3364.10256223,0,4554.48718012,0,3134.23076687,0,1460.38460948,0,0,0,?
2018-07-08 16:16:01.446516,4447.05128247,749.5454544705,1526.02563526,287.9696969409,738.33332590,0,2116.79486728,0,4545.51282114,0,574.35896658,0,7532.17949413,0,4873.71795004,0,5957.05128567,0,1297.56409631,0,1066.66665993,0,3635.51281920,0,2904.48717664,0,836.79486457,0,0,0,?
2018-07-08 16:16:01.446516,8352.56411125,749.5454544705,5595.64102849,287.9696969409,3527.94871642,0,6613.07692808,0,2641.92307352,0,7860.38462303,0,2248.07691884,0,147.56409388,0,8057.56411063,0,3135.38461303,0,6317.82051720,0,1371.28204517,0,3856.15384532,0,1164.99999347,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,1164.99999347,749.5454544705,6645.89744097,287.9696969409,4807.94871913,222.0303030081,7335.12821166,0,3462.43589577,0,443.07691502,0,1919.87178994,0,7958.71795657,0,1953.07691822,0,1428.58973762,0,4118.97435870,0,1240.25640387,0,8286.92308547,0,1394.74358370,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,5398.84615628,749.5454544705,2444.99999618,287.9696969409,935.25640324,222.0303030081,1394.74358370,403.3636363233,4611.15384692,0,804.10255681,0,3035.76922820,0,1821.41025127,0,2609.48717602,0,7795.89744341,0,7663.58975082,0,7279.10257050,0,8254.23077771,0,1033.71794191,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,3298.46153645,749.5454544705,3823.58974269,287.9696969409,738.46153103,222.0303030081,1493.33332750,403.3636363233,4742.43589848,7920.4545446625,344.61537635,7557.7878780321,6875.64103120,172.57575755850002,6514.61538941,0,7992.30770023,0,3430.76922904,0,2970.38461268,0,4292.82051289,0,6153.71795275,0,1361.92307081,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,7532.30769926,749.5454544705,6777.43590279,287.9696969409,6350.76923522,222.0303030081,5366.15384852,403.3636363233,5694.23077229,7920.4545446625,1788.71794351,7557.7878780321,1558.84614815,172.57575755850002,705.51281301,897.9090908193,1789.35896915,0,3562.17948572,0,7893.46154618,0,4818.33333452,0,4644.10256494,0,1394.74358370,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,7532.30769926,749.5454544705,6777.43590279,287.9696969409,6350.76923522,222.0303030081,5366.15384852,403.3636363233,5694.23077229,7920.4545446625,1788.71794351,7557.7878780321,1558.84614815,172.57575755850002,705.51281301,897.9090908193,1789.35896915,0,3562.17948572,0,7893.46154618,0,4818.33333452,0,4644.10256494,0,1394.74358370,8167.7272719105,0,0,?
2018-07-08 16:16:01.446516,7532.30769926,749.5454544705,6777.43590279,287.9696969409,6350.76923522,222.0303030081,5366.15384852,403.3636363233,5694.23077229,7920.4545446625,1788.71794351,7557.7878780321,1558.84614815,172.57575755850002,705.51281301,897.9090908193,1789.35896915,0,3562.17948572,0,7893.46154618,0,4818.33333452,0,4644.10256494,0,1394.74358370,8167.7272719105,0,0,?
2018-07-08 16:16:01.490399,1263.58973727,749.5454544705,2740.51281732,287.9696969409,1132.30768571,222.0303030081,2281.02563686,403.3636363233,3724.99999889,7920.4545446625,7926.02564881,7557.7878780321,7696.15385345,172.57575755850002,180.38460677,897.9090908193,8025.25641825,8200.6969688769,969.61537767,0,8221.53846995,0,1405.51281447,0,2740.38461219,0,410.12819700,8167.7272719105,0,0,?
2018-07-08 16:16:01.514335,6744.35897964,749.5454544705,1033.71794191,287.9696969409,1526.02563526,222.0303030081,5201.92307894,403.3636363233,475.76922278,7920.4545446625,5694.23077229,7557.7878780321,6875.76923633,172.57575755850002,4282.94871802,897.9090908193,247.05127358,8200.6969688769,7205.25641651,0,1526.15384039,0,3998.33333278,7079.7272720193005,5398.71795115,0,1755.76922549,8167.7272719105,0,0,?
2018-07-08 16:16:01.514335,3331.02563908,749.5454544705,6284.87179918,287.9696969409,4381.28205156,222.0303030081,869.61537746,403.3636363233,1263.46153214,7920.4545446625,5530.12820784,7557.7878780321,4414.23076958,172.57575755850002,4447.05128247,897.9090908193,4349.61538483,8200.6969688769,8353.84616254,0,5956.79487541,0,1241.41025002,7079.7272720193005,1985.38461059,6997.3030296033,1887.05127705,8167.7272719105,0,0,?
