Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-07-08 16:24:47.449450,606.28204357,0,8023.58975158,0,3789.87179390,0,7236.02564735,0,3691.66666549,0,5365.89743826,0,2543.07691947,0,1919.10255917,0,7728.33334070,0,4807.05128324,0,1623.58973803,0,8187.43590578,0,4085.38461504,0,6744.35897964,2694.7575754881,0,0,?
2018-07-08 16:24:47.484357,3658.71794747,0,1952.05127719,0,7104.87180092,0,2247.56409833,0,6645.51282559,0,6711.53846675,0,5135.89743778,0,1492.56409673,3370.6363632993002,7597.17949427,0,5069.87179661,0,737.69230026,0,4708.71794969,0,540.89742805,0,6317.69231207,2694.7575754881,0,0,?
2018-07-08 16:24:47.498319,1033.07691627,0,7761.15385359,0,5168.46154041,0,2542.94871434,0,7400.38462206,0,6448.97436363,0,3396.41025461,0,1787.94871274,3370.6363632993002,4807.43589862,3238.7575754337,1590.89743027,0,7334.48718602,0,1098.46153179,0,7892.56411028,0,7171.02564721,2694.7575754881,0,0,?
2018-07-08 16:24:47.578704,7137.82051894,0,4577.82051352,0,5759.48718269,0,7761.53846898,0,573.84614607,0,5694.10256716,0,7334.87180141,0,6415.64103023,3370.6363632993002,3626.02563971,3238.7575754337,2247.56409833,0,3593.33333195,2859.6060603201,6678.07692822,0,5759.35897756,0,6219.23077340,2694.7575754881,0,0,?
2018-07-08 16:24:47.624178,6973.58974936,0,5890.64102912,0,1033.46153166,0,8319.48718811,0,6218.71795289,0,3330.64102370,0,6186.02564513,0,5037.30769398,3370.6363632993002,5661.15384915,3238.7575754337,5661.02564402,0,2937.05127928,2859.6060603201,1820.89743076,0,474.87178688,0,8023.71795671,2694.7575754881,0,0,?
2018-07-08 16:24:47.625175,1591.28204566,0,5956.28205490,0,8024.10257210,0,5825.12820847,0,4216.92307686,0,6514.74359454,0,7466.15385297,0,704.99999250,3370.6363632993002,1821.15384102,3238.7575754337,3823.07692218,0,836.53845432,2859.6060603201,7301.79487826,0,6350.25641471,0,1329.35896818,2694.7575754881,0,0,?
2018-07-08 16:24:47.625175,4676.41025732,0,1033.33332653,0,934.99999299,0,3396.41025461,0,2182.05127768,0,6711.53846675,0,7334.87180141,0,1755.25640498,3370.6363632993002,3757.56410153,3238.7575754337,6908.20513384,0,6711.41026163,2859.6060603201,343.97435071,0,8352.17949587,0,7958.71795657,2694.7575754881,0,0,?
2018-07-08 16:24:47.625175,1000.51281364,0,5562.43590022,0,5398.46154090,0,7662.94872518,0,8122.43590564,0,5365.89743826,0,6153.33333737,0,672.17947961,3370.6363632993002,245.76922230,3238.7575754337,3626.15384484,0,1755.51281524,2859.6060603201,6415.64103023,0,6087.56410646,0,5956.66667028,2694.7575754881,0,0,?
2018-07-08 16:24:47.625175,2214.87179057,0,6579.87179981,0,4774.87179599,0,442.56409451,0,1263.07691676,0,81.92306810,0,8089.74359788,0,3297.82051081,3370.6363632993002,6186.15385026,3238.7575754337,3855.89743507,0,2346.28204726,2859.6060603201,7958.20513606,0,2543.07691947,0,3757.82051178,2694.7575754881,0,0,?
2018-07-08 16:24:47.625175,3101.02563860,0,8155.25641853,0,5398.46154090,0,2378.97435502,0,1459.99999410,0,6613.07692808,0,8221.02564944,0,4085.51282017,3370.6363632993002,770.89742854,3238.7575754337,4446.66666709,0,3823.20512731,2859.6060603201,1459.87178897,0,2378.97435502,0,1919.87178994,2694.7575754881,0,0,?
2018-07-08 16:24:47.644124,81.53845272,0,5595.25641311,0,3396.41025461,0,8385.00000876,0,179.99999139,0,6153.58974762,0,6448.71795338,0,3264.99999792,3370.6363632993002,3035.51281795,3238.7575754337,2280.51281635,0,475.51281253,2859.6060603201,7433.07692982,0,7630.12821229,0,672.69230012,2694.7575754881,0,0,?
2018-07-08 16:24:47.658090,5398.33333577,0,5693.71795178,0,836.41024919,0,7334.74359628,0,1459.99999410,0,8254.10257258,0,6580.00000494,0,3790.12820416,3370.6363632993002,2214.99999570,3238.7575754337,3035.38461282,0,5989.23077292,2859.6060603201,6054.61538844,0,8385.00000876,0,2477.82050907,2694.7575754881,0,0,?
2018-07-08 16:24:47.658090,4741.92307797,0,1919.23076430,0,2411.66666278,0,3297.82051081,0,836.41024919,0,1624.48717393,0,4019.99999952,0,5857.69231110,3370.6363632993002,1788.20512300,3238.7575754337,3035.25640769,0,2378.97435502,2859.6060603201,6940.64103134,0,573.84614607,0,5169.10256605,2694.7575754881,0,0,?
2018-07-08 16:24:47.688033,4741.92307797,0,1919.23076430,0,2411.66666278,0,3297.82051081,0,836.41024919,0,1624.48717393,0,4019.99999952,0,5857.69231110,3370.6363632993002,1788.20512300,3238.7575754337,3035.25640769,0,2378.97435502,2859.6060603201,6940.64103134,0,573.84614607,0,5169.10256605,2694.7575754881,0,0,?
2018-07-08 16:24:47.737561,7597.30769940,0,48.71793983,0,3954.23076861,0,475.38460740,0,475.38460740,0,7991.53846946,0,7860.00000765,0,6087.56410646,3370.6363632993002,6350.25641471,3238.7575754337,5529.74359246,0,4709.23077021,2859.6060603201,5201.28205330,0,770.76922341,0,7827.43590501,2694.7575754881,0,0,?
